AlphaNet(
  (ts_cov10): Cov()
  (ts_corr10): Corr()
  (ts_stddev10): StdDev()
  (ts_zscore10): ZScore()
  (ts_return10): Return()
  (ts_decaylinear10): DecayLinear()
  (bn): BatchNorm2d(1, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (pooling): Pooling()
  (flatten): Flatten()
  (fc1): Linear(in_features=648, out_features=30, bias=True)
[training] epoch: 11, step: 51, loss: 4.6815409660339355
[training] epoch: 11, step: 52, loss: 7.884667873382568
[training] epoch: 11, step: 53, loss: 8.518705368041992
[training] epoch: 11, step: 54, loss: 6.284485340118408
[training] epoch: 11, step: 55, loss: 3.0521883964538574
[training] epoch: 11, step: 56, loss: 6.7950239181518555
[training] epoch: 11, step: 57, loss: 24.874679565429688
[training] epoch: 11, step: 58, loss: 5.270180702209473
[training] epoch: 11, step: 59, loss: 10.326461791992188
[training] epoch: 11, step: 60, loss: 2.9454257488250732
[training] epoch: 11, step: 61, loss: 6.0875244140625
[training] epoch: 11, step: 62, loss: 5.886109352111816
[training] epoch: 11, step: 63, loss: 3.836866855621338
[training] epoch: 11, step: 64, loss: 2.645573139190674
[training] epoch: 11, step: 65, loss: 8.550212860107422
[training] epoch: 11, step: 66, loss: 6.103706359863281
[training] epoch: 11, step: 67, loss: 3.5965123176574707
[training] epoch: 11, step: 68, loss: 1.7802720069885254
[training] epoch: 11, step: 69, loss: 2.9099531173706055
[training] epoch: 11, step: 70, loss: 2.684622287750244
[training] epoch: 11, step: 71, loss: 4.044145584106445
[training] epoch: 11, step: 72, loss: 1.6789580583572388
[training] epoch: 11, step: 73, loss: 2.2060160636901855
[training] epoch: 11, step: 74, loss: 3.8887534141540527
[training] epoch: 11, step: 75, loss: 6.717864990234375
[training] epoch: 11, step: 76, loss: 14.621607780456543
[training] epoch: 11, step: 77, loss: 3.5163142681121826
[training] epoch: 11, step: 78, loss: 8.849467277526855
[training] epoch: 11, step: 79, loss: 2.5011985301971436
[training] epoch: 11, step: 80, loss: 3.504690170288086
[training] epoch: 11, step: 81, loss: 1.9824965000152588
[training] epoch: 11, step: 82, loss: 3.5932796001434326
[training] epoch: 11, step: 83, loss: 3.021510124206543
[training] epoch: 11, step: 84, loss: 1.9251171350479126
[training] epoch: 11, step: 85, loss: 1.3374899625778198
[training] epoch: 11, step: 86, loss: 13.079741477966309
[training] epoch: 11, step: 87, loss: 30.83637809753418
[training] epoch: 11, step: 88, loss: 5.798173427581787
[training] epoch: 11, step: 89, loss: 12.477740287780762
[training] epoch: 11, step: 90, loss: 8.839211463928223
[training] epoch: 11, step: 91, loss: 5.918351173400879
[training] epoch: 11, step: 92, loss: 9.395462989807129
[training] epoch: 11, step: 93, loss: 9.491098403930664
[training] epoch: 11, step: 94, loss: 12.958967208862305
[training] epoch: 11, step: 95, loss: 4.870976448059082
[training] epoch: 11, step: 96, loss: 14.134647369384766
[training] epoch: 11, step: 97, loss: 17.119585037231445
[training] epoch: 11, step: 98, loss: 3.7000114917755127
[training] epoch: 11, step: 99, loss: 5.517764568328857
[training] epoch: 11, step: 100, loss: 20.700942993164062
[training] epoch: 11, step: 101, loss: 11.355792045593262
[validation] epoch: 11, loss: 7.491048266391943
[training] epoch: 12, step: 1, loss: 6.430877208709717
[training] epoch: 12, step: 2, loss: 4.442432403564453
[training] epoch: 12, step: 3, loss: 8.309074401855469
[training] epoch: 12, step: 4, loss: 1.72362220287323
[training] epoch: 12, step: 5, loss: 13.003922462463379
[training] epoch: 12, step: 6, loss: 11.193944931030273
[training] epoch: 12, step: 7, loss: 5.914473533630371
[training] epoch: 12, step: 8, loss: 2.8201067447662354
[training] epoch: 12, step: 9, loss: 4.215951442718506
[training] epoch: 12, step: 10, loss: 5.086617946624756
[training] epoch: 12, step: 11, loss: 5.889342784881592
[training] epoch: 12, step: 12, loss: 5.828567981719971
[training] epoch: 12, step: 13, loss: 3.369503974914551
[training] epoch: 12, step: 14, loss: 6.460217475891113
[training] epoch: 12, step: 15, loss: 4.778793811798096
[training] epoch: 12, step: 16, loss: 20.431562423706055
[training] epoch: 12, step: 17, loss: 15.272523880004883
[training] epoch: 12, step: 18, loss: 3.740680456161499
[training] epoch: 12, step: 19, loss: 4.7539238929748535
[training] epoch: 12, step: 20, loss: 4.199102878570557
[training] epoch: 12, step: 21, loss: 3.5326802730560303
[training] epoch: 12, step: 22, loss: 4.259044170379639
[training] epoch: 12, step: 23, loss: 6.250454902648926
[training] epoch: 12, step: 24, loss: 9.849272727966309
[training] epoch: 12, step: 25, loss: 6.265631675720215
[training] epoch: 12, step: 26, loss: 4.810088634490967
[training] epoch: 12, step: 27, loss: 20.188364028930664
[training] epoch: 12, step: 28, loss: 15.45012092590332
[training] epoch: 12, step: 29, loss: 10.459603309631348
[training] epoch: 12, step: 30, loss: 8.281795501708984
[training] epoch: 12, step: 31, loss: 7.05380392074585
[training] epoch: 12, step: 32, loss: 6.182079792022705
[training] epoch: 12, step: 33, loss: 3.3950304985046387
[training] epoch: 12, step: 34, loss: 2.2032737731933594
[training] epoch: 12, step: 35, loss: 3.489725112915039
[training] epoch: 12, step: 36, loss: 1.468437910079956
[training] epoch: 12, step: 37, loss: 14.92843246459961
[training] epoch: 12, step: 38, loss: 12.786698341369629
[training] epoch: 12, step: 39, loss: 2.8914902210235596
[training] epoch: 12, step: 40, loss: 6.676465034484863
[training] epoch: 12, step: 41, loss: 5.021061420440674
[training] epoch: 12, step: 42, loss: 3.0679609775543213
[training] epoch: 12, step: 43, loss: 5.917625427246094
[training] epoch: 12, step: 44, loss: 7.173723220825195
[training] epoch: 12, step: 45, loss: 8.408981323242188
[training] epoch: 12, step: 46, loss: 7.647272109985352
[training] epoch: 12, step: 47, loss: 3.250244140625
[training] epoch: 12, step: 48, loss: 17.67849349975586
[training] epoch: 12, step: 49, loss: 6.1283392906188965
[training] epoch: 12, step: 50, loss: 6.937833786010742
[training] epoch: 12, step: 51, loss: 4.7469635009765625
[training] epoch: 12, step: 52, loss: 7.954219818115234
[training] epoch: 12, step: 53, loss: 8.479917526245117
[training] epoch: 12, step: 54, loss: 6.276527404785156
[training] epoch: 12, step: 55, loss: 3.0800092220306396
[training] epoch: 12, step: 56, loss: 6.720094203948975
[training] epoch: 12, step: 57, loss: 24.89729881286621
[training] epoch: 12, step: 58, loss: 5.21536111831665
[training] epoch: 12, step: 59, loss: 10.350884437561035
[training] epoch: 12, step: 60, loss: 2.9062750339508057
[training] epoch: 12, step: 61, loss: 6.183169841766357
[training] epoch: 12, step: 62, loss: 6.022463321685791
[training] epoch: 12, step: 63, loss: 3.91080641746521
[training] epoch: 12, step: 64, loss: 2.631352663040161
[training] epoch: 12, step: 65, loss: 8.574109077453613
[training] epoch: 12, step: 66, loss: 6.242586135864258
[training] epoch: 12, step: 67, loss: 3.5225958824157715
[training] epoch: 12, step: 68, loss: 1.8377387523651123
[training] epoch: 12, step: 69, loss: 2.9438071250915527
[training] epoch: 12, step: 70, loss: 2.586754322052002
[training] epoch: 12, step: 71, loss: 3.969449996948242
[training] epoch: 12, step: 72, loss: 1.629044771194458
[training] epoch: 12, step: 73, loss: 2.194607973098755
[training] epoch: 12, step: 74, loss: 3.895399808883667
[training] epoch: 12, step: 75, loss: 6.672849655151367
[training] epoch: 12, step: 76, loss: 14.776520729064941
[training] epoch: 12, step: 77, loss: 3.545917510986328
[training] epoch: 12, step: 78, loss: 8.969246864318848
[training] epoch: 12, step: 79, loss: 2.4898681640625
[training] epoch: 12, step: 80, loss: 3.4753243923187256
[training] epoch: 12, step: 81, loss: 2.002237319946289
[training] epoch: 12, step: 82, loss: 3.5877349376678467
[training] epoch: 12, step: 83, loss: 3.0178256034851074
[training] epoch: 12, step: 84, loss: 1.9393447637557983
[training] epoch: 12, step: 85, loss: 1.3434230089187622
[training] epoch: 12, step: 86, loss: 13.21976375579834
[training] epoch: 12, step: 87, loss: 30.24402618408203
[training] epoch: 12, step: 88, loss: 5.91044807434082
[training] epoch: 12, step: 89, loss: 12.580134391784668
[training] epoch: 12, step: 90, loss: 8.886658668518066
[training] epoch: 12, step: 91, loss: 5.889313220977783
[training] epoch: 12, step: 92, loss: 9.366104125976562
[training] epoch: 12, step: 93, loss: 9.212603569030762
[training] epoch: 12, step: 94, loss: 12.951715469360352
[training] epoch: 12, step: 95, loss: 4.96981143951416
[training] epoch: 12, step: 96, loss: 14.112692832946777
[training] epoch: 12, step: 97, loss: 17.03531837463379
[training] epoch: 12, step: 98, loss: 3.7817366123199463
[training] epoch: 12, step: 99, loss: 5.346912860870361
[training] epoch: 12, step: 100, loss: 20.75239372253418
[training] epoch: 12, step: 101, loss: 11.275845527648926
[validation] epoch: 12, loss: 7.500648908095784
[training] epoch: 13, step: 1, loss: 6.600196361541748
[training] epoch: 13, step: 2, loss: 4.287437915802002
[training] epoch: 13, step: 3, loss: 8.340004920959473
[training] epoch: 13, step: 4, loss: 1.7456494569778442
[training] epoch: 13, step: 5, loss: 13.302534103393555
[training] epoch: 13, step: 6, loss: 11.308066368103027
[training] epoch: 13, step: 7, loss: 5.807076930999756
[training] epoch: 13, step: 8, loss: 2.730351686477661
[training] epoch: 13, step: 9, loss: 4.166497707366943
[training] epoch: 13, step: 10, loss: 5.070045471191406
[training] epoch: 13, step: 11, loss: 5.907186508178711
[training] epoch: 13, step: 12, loss: 5.795294284820557
[training] epoch: 13, step: 13, loss: 3.2846779823303223
[training] epoch: 13, step: 14, loss: 6.448344707489014
[training] epoch: 13, step: 15, loss: 4.855156421661377
[training] epoch: 13, step: 16, loss: 19.87486457824707
[training] epoch: 13, step: 17, loss: 15.201133728027344
[training] epoch: 13, step: 18, loss: 3.853076457977295
[training] epoch: 13, step: 19, loss: 4.592298984527588
[training] epoch: 13, step: 20, loss: 4.2834014892578125
[training] epoch: 13, step: 21, loss: 3.6565234661102295
[training] epoch: 13, step: 22, loss: 4.183769226074219
[training] epoch: 13, step: 23, loss: 6.253988742828369
[training] epoch: 13, step: 24, loss: 9.78477668762207
[training] epoch: 13, step: 25, loss: 6.298890590667725
[training] epoch: 13, step: 26, loss: 4.790075778961182
[training] epoch: 13, step: 27, loss: 20.232223510742188
[training] epoch: 13, step: 28, loss: 15.382506370544434
[training] epoch: 13, step: 29, loss: 10.403768539428711
[training] epoch: 13, step: 30, loss: 8.207069396972656
[training] epoch: 13, step: 31, loss: 7.0694780349731445
[training] epoch: 13, step: 32, loss: 6.105691432952881
[training] epoch: 13, step: 33, loss: 3.4563279151916504
[training] epoch: 13, step: 34, loss: 2.1954212188720703
[training] epoch: 13, step: 35, loss: 3.5141165256500244
[training] epoch: 13, step: 36, loss: 1.4813076257705688
[training] epoch: 13, step: 37, loss: 14.884894371032715
[training] epoch: 13, step: 38, loss: 12.881828308105469
[training] epoch: 13, step: 39, loss: 2.9082744121551514
[training] epoch: 13, step: 40, loss: 6.554466247558594
[training] epoch: 13, step: 41, loss: 4.914481163024902
[training] epoch: 13, step: 42, loss: 3.1293153762817383
[training] epoch: 13, step: 43, loss: 5.770510196685791
[training] epoch: 13, step: 44, loss: 7.292862892150879
[training] epoch: 13, step: 45, loss: 8.543495178222656
[training] epoch: 13, step: 46, loss: 7.647583484649658
[training] epoch: 13, step: 47, loss: 3.2482047080993652
[training] epoch: 13, step: 48, loss: 17.54731559753418
[training] epoch: 13, step: 49, loss: 6.0751237869262695
[training] epoch: 13, step: 50, loss: 6.9187421798706055
[training] epoch: 13, step: 51, loss: 4.664694309234619
[training] epoch: 13, step: 52, loss: 7.841879844665527
[training] epoch: 13, step: 53, loss: 8.40596866607666
[training] epoch: 13, step: 54, loss: 6.217411041259766
[training] epoch: 13, step: 55, loss: 3.0386788845062256
[training] epoch: 13, step: 56, loss: 6.874086856842041
[training] epoch: 13, step: 57, loss: 24.79184913635254
[training] epoch: 13, step: 58, loss: 5.324472427368164
[training] epoch: 13, step: 59, loss: 10.36595344543457
[training] epoch: 13, step: 60, loss: 2.877483606338501
[training] epoch: 13, step: 61, loss: 6.142722129821777
[training] epoch: 13, step: 62, loss: 6.080872535705566
[training] epoch: 13, step: 63, loss: 3.874033212661743
[training] epoch: 13, step: 64, loss: 2.6424355506896973
[training] epoch: 13, step: 65, loss: 8.607784271240234
[training] epoch: 13, step: 66, loss: 6.1478424072265625
[training] epoch: 13, step: 67, loss: 3.5065579414367676
[training] epoch: 13, step: 68, loss: 1.7976508140563965
[training] epoch: 13, step: 69, loss: 2.869256019592285
[training] epoch: 13, step: 70, loss: 2.602634906768799
[training] epoch: 13, step: 71, loss: 3.9121158123016357
[training] epoch: 13, step: 72, loss: 1.6880817413330078
[training] epoch: 13, step: 73, loss: 2.1534268856048584
[training] epoch: 13, step: 74, loss: 4.0094218254089355
[training] epoch: 13, step: 75, loss: 6.7544121742248535
[training] epoch: 13, step: 76, loss: 14.779099464416504
[training] epoch: 13, step: 77, loss: 3.525787353515625
[training] epoch: 13, step: 78, loss: 8.900291442871094
[training] epoch: 13, step: 79, loss: 2.5044021606445312
[training] epoch: 13, step: 80, loss: 3.477609634399414
[training] epoch: 13, step: 81, loss: 1.9481509923934937
[training] epoch: 13, step: 82, loss: 3.6263644695281982
[training] epoch: 13, step: 83, loss: 3.0456907749176025
[training] epoch: 13, step: 84, loss: 1.9665837287902832
[training] epoch: 13, step: 85, loss: 1.3418430089950562
[training] epoch: 13, step: 86, loss: 13.135848999023438
[training] epoch: 13, step: 87, loss: 30.719160079956055
[training] epoch: 13, step: 88, loss: 5.875726699829102
[training] epoch: 13, step: 89, loss: 12.576693534851074
[training] epoch: 13, step: 90, loss: 8.784680366516113
[training] epoch: 13, step: 91, loss: 5.817713737487793
[training] epoch: 13, step: 92, loss: 9.375191688537598
[training] epoch: 13, step: 93, loss: 9.427925109863281
[training] epoch: 13, step: 94, loss: 12.921525001525879
[training] epoch: 13, step: 95, loss: 4.948175430297852
[training] epoch: 13, step: 96, loss: 14.162376403808594
[training] epoch: 13, step: 97, loss: 16.897369384765625
[training] epoch: 13, step: 98, loss: 3.802757740020752
[training] epoch: 13, step: 99, loss: 5.384106159210205
[training] epoch: 13, step: 100, loss: 20.4472599029541
[training] epoch: 13, step: 101, loss: 11.29140567779541
[validation] epoch: 13, loss: 7.505405051873462
[training] epoch: 14, step: 1, loss: 6.4188995361328125
[training] epoch: 14, step: 2, loss: 4.435159206390381
[training] epoch: 14, step: 3, loss: 8.517129898071289
[training] epoch: 14, step: 4, loss: 1.708412528038025
[training] epoch: 14, step: 5, loss: 13.165947914123535
[training] epoch: 14, step: 6, loss: 11.20652961730957
[training] epoch: 14, step: 7, loss: 5.863665580749512
[training] epoch: 14, step: 8, loss: 2.6560564041137695
[training] epoch: 14, step: 9, loss: 4.210572719573975
[training] epoch: 14, step: 10, loss: 5.2123942375183105
[training] epoch: 14, step: 11, loss: 5.947190284729004
[training] epoch: 14, step: 12, loss: 5.929629802703857
[training] epoch: 14, step: 13, loss: 3.251758575439453
[training] epoch: 14, step: 14, loss: 6.581405162811279
[training] epoch: 14, step: 15, loss: 4.743802070617676
[training] epoch: 14, step: 16, loss: 19.780723571777344
[training] epoch: 14, step: 17, loss: 14.821588516235352
[training] epoch: 14, step: 18, loss: 3.816871166229248
[training] epoch: 14, step: 19, loss: 4.598342418670654
[training] epoch: 14, step: 20, loss: 4.149783611297607
[training] epoch: 14, step: 21, loss: 3.5182294845581055
[training] epoch: 14, step: 22, loss: 4.231103420257568
[training] epoch: 14, step: 23, loss: 6.304917812347412
[training] epoch: 14, step: 24, loss: 9.779345512390137
[training] epoch: 14, step: 25, loss: 6.289330005645752
[training] epoch: 14, step: 26, loss: 4.772208213806152
[training] epoch: 14, step: 27, loss: 20.23072052001953
[training] epoch: 14, step: 28, loss: 15.34372329711914
[training] epoch: 14, step: 29, loss: 10.494173049926758
[training] epoch: 14, step: 30, loss: 8.3701810836792
[training] epoch: 14, step: 31, loss: 7.085031032562256
[training] epoch: 14, step: 32, loss: 6.1591010093688965
[training] epoch: 14, step: 33, loss: 3.3825995922088623
[training] epoch: 14, step: 34, loss: 2.2269582748413086
[training] epoch: 14, step: 35, loss: 3.511624574661255
[training] epoch: 14, step: 36, loss: 1.4725618362426758
[training] epoch: 14, step: 37, loss: 14.914066314697266
[training] epoch: 14, step: 38, loss: 12.855213165283203
[training] epoch: 14, step: 39, loss: 2.9755301475524902
[training] epoch: 14, step: 40, loss: 6.630960941314697
[training] epoch: 14, step: 41, loss: 4.834512233734131
[training] epoch: 14, step: 42, loss: 3.1244728565216064
[training] epoch: 14, step: 43, loss: 5.859951496124268
[training] epoch: 14, step: 44, loss: 7.176909446716309
[training] epoch: 14, step: 45, loss: 8.529902458190918
[training] epoch: 14, step: 46, loss: 7.6289143562316895
[training] epoch: 14, step: 47, loss: 3.1849915981292725
[training] epoch: 14, step: 48, loss: 17.526777267456055
[training] epoch: 14, step: 49, loss: 6.071908950805664
[training] epoch: 14, step: 50, loss: 6.890183925628662
[training] epoch: 14, step: 51, loss: 4.800991535186768
[training] epoch: 14, step: 52, loss: 7.8239240646362305
[training] epoch: 14, step: 53, loss: 8.372084617614746
[training] epoch: 14, step: 54, loss: 6.233555793762207
[training] epoch: 14, step: 55, loss: 3.0577077865600586
[training] epoch: 14, step: 56, loss: 6.862405300140381
[training] epoch: 14, step: 57, loss: 24.75653648376465
[training] epoch: 14, step: 58, loss: 5.355135440826416
[training] epoch: 14, step: 59, loss: 10.171564102172852
[training] epoch: 14, step: 60, loss: 2.919891119003296
[training] epoch: 14, step: 61, loss: 6.196539402008057
[training] epoch: 14, step: 62, loss: 5.9384765625
[training] epoch: 14, step: 63, loss: 3.9643595218658447
[training] epoch: 14, step: 64, loss: 2.6501195430755615
[training] epoch: 14, step: 65, loss: 8.66419792175293
[training] epoch: 14, step: 66, loss: 5.999993801116943
[training] epoch: 14, step: 67, loss: 3.521010637283325
[training] epoch: 14, step: 68, loss: 1.7685647010803223
[training] epoch: 14, step: 69, loss: 2.7695493698120117
[training] epoch: 14, step: 70, loss: 2.6484837532043457
[training] epoch: 14, step: 71, loss: 4.043869972229004
[training] epoch: 14, step: 72, loss: 1.634637713432312
[training] epoch: 14, step: 73, loss: 2.126332998275757
[training] epoch: 14, step: 74, loss: 3.7927794456481934
[training] epoch: 14, step: 75, loss: 6.688446998596191
[training] epoch: 14, step: 76, loss: 14.918237686157227
[training] epoch: 14, step: 77, loss: 3.5083844661712646
[training] epoch: 14, step: 78, loss: 8.925395011901855
[training] epoch: 14, step: 79, loss: 2.4705002307891846
[training] epoch: 14, step: 80, loss: 3.4439198970794678
[training] epoch: 14, step: 81, loss: 2.027993679046631
[training] epoch: 14, step: 82, loss: 3.593755006790161
[training] epoch: 14, step: 83, loss: 3.038753032684326
[training] epoch: 14, step: 84, loss: 1.9486618041992188
[training] epoch: 14, step: 85, loss: 1.352538824081421
[training] epoch: 14, step: 86, loss: 13.089066505432129
[training] epoch: 14, step: 87, loss: 30.40134048461914
[training] epoch: 14, step: 88, loss: 5.833805561065674
[training] epoch: 14, step: 89, loss: 12.571112632751465
[training] epoch: 14, step: 90, loss: 8.895256042480469
[training] epoch: 14, step: 91, loss: 5.954234600067139
[training] epoch: 14, step: 92, loss: 9.351844787597656
[training] epoch: 14, step: 93, loss: 9.385904312133789
[training] epoch: 14, step: 94, loss: 12.991205215454102
[training] epoch: 14, step: 95, loss: 4.882704257965088
[training] epoch: 14, step: 96, loss: 14.335017204284668
[training] epoch: 14, step: 97, loss: 17.08343505859375
[training] epoch: 14, step: 98, loss: 3.697618246078491
[training] epoch: 14, step: 99, loss: 5.4659833908081055
[training] epoch: 14, step: 100, loss: 20.723974227905273
[training] epoch: 14, step: 101, loss: 11.350619316101074
[validation] epoch: 14, loss: 7.513070434626966
[training] epoch: 15, step: 1, loss: 6.338356971740723
[training] epoch: 15, step: 2, loss: 4.410932540893555
[training] epoch: 15, step: 3, loss: 8.398797988891602
[training] epoch: 15, step: 4, loss: 1.7401152849197388
[training] epoch: 15, step: 5, loss: 13.14450740814209
[training] epoch: 15, step: 6, loss: 11.252561569213867
[training] epoch: 15, step: 7, loss: 5.908419609069824
[training] epoch: 15, step: 8, loss: 2.8010406494140625
[training] epoch: 15, step: 9, loss: 4.364599704742432
[training] epoch: 15, step: 10, loss: 5.165186882019043
[training] epoch: 15, step: 11, loss: 5.93505334854126
[training] epoch: 15, step: 12, loss: 6.108265399932861
[training] epoch: 15, step: 13, loss: 3.194164991378784
[training] epoch: 15, step: 14, loss: 6.50462007522583
[training] epoch: 15, step: 15, loss: 4.70152473449707
[training] epoch: 15, step: 16, loss: 19.73212432861328
[training] epoch: 15, step: 17, loss: 15.03073501586914
[training] epoch: 15, step: 18, loss: 3.8516347408294678
[training] epoch: 15, step: 19, loss: 4.5826640129089355
[training] epoch: 15, step: 20, loss: 4.312798500061035
[training] epoch: 15, step: 21, loss: 3.660165548324585
[training] epoch: 15, step: 22, loss: 4.086787700653076
[training] epoch: 15, step: 23, loss: 6.295884132385254
[training] epoch: 15, step: 24, loss: 9.811014175415039
[training] epoch: 15, step: 25, loss: 6.2483954429626465
[training] epoch: 15, step: 26, loss: 4.758305549621582
[training] epoch: 15, step: 27, loss: 20.148691177368164
[training] epoch: 15, step: 28, loss: 15.290081977844238
[training] epoch: 15, step: 29, loss: 10.473029136657715
[training] epoch: 15, step: 30, loss: 8.241288185119629
[training] epoch: 15, step: 31, loss: 7.072851657867432
[training] epoch: 15, step: 32, loss: 6.205600261688232
[training] epoch: 15, step: 33, loss: 3.4122042655944824
[training] epoch: 15, step: 34, loss: 2.2221901416778564
[training] epoch: 15, step: 35, loss: 3.475269079208374
[training] epoch: 15, step: 36, loss: 1.5054984092712402
[training] epoch: 15, step: 37, loss: 15.008410453796387
[training] epoch: 15, step: 38, loss: 12.872481346130371
[training] epoch: 15, step: 39, loss: 2.9122962951660156
[training] epoch: 15, step: 40, loss: 6.695847034454346
[training] epoch: 15, step: 41, loss: 4.820554733276367
[training] epoch: 15, step: 42, loss: 3.08876895904541
[training] epoch: 15, step: 43, loss: 5.799421310424805
[training] epoch: 15, step: 44, loss: 7.241318225860596
[training] epoch: 15, step: 45, loss: 8.497903823852539
[training] epoch: 15, step: 46, loss: 7.601111888885498
[training] epoch: 15, step: 47, loss: 3.2451465129852295
[training] epoch: 15, step: 48, loss: 17.58283042907715
[training] epoch: 15, step: 49, loss: 6.164328098297119
[training] epoch: 15, step: 50, loss: 6.910536289215088
[training] epoch: 15, step: 51, loss: 4.837286472320557
[training] epoch: 15, step: 52, loss: 7.8053812980651855
[training] epoch: 15, step: 53, loss: 8.404837608337402
[training] epoch: 15, step: 54, loss: 6.223803520202637
[training] epoch: 15, step: 55, loss: 2.989309787750244
[training] epoch: 15, step: 56, loss: 6.857385635375977
[training] epoch: 15, step: 57, loss: 24.714868545532227
[training] epoch: 15, step: 58, loss: 5.25175666809082
[training] epoch: 15, step: 59, loss: 10.46033000946045
[training] epoch: 15, step: 60, loss: 2.933320999145508
[training] epoch: 15, step: 61, loss: 6.098710060119629
[training] epoch: 15, step: 62, loss: 6.001569747924805
[training] epoch: 15, step: 63, loss: 3.9191222190856934
[training] epoch: 15, step: 64, loss: 2.6862597465515137
[training] epoch: 15, step: 65, loss: 8.623614311218262
[training] epoch: 15, step: 66, loss: 6.099139213562012
[training] epoch: 15, step: 67, loss: 3.411102294921875
[training] epoch: 15, step: 68, loss: 1.7533652782440186
[training] epoch: 15, step: 69, loss: 3.0696051120758057
[training] epoch: 15, step: 70, loss: 2.5919604301452637
[training] epoch: 15, step: 71, loss: 3.9294331073760986
[training] epoch: 15, step: 72, loss: 1.6176540851593018
[training] epoch: 15, step: 73, loss: 2.1407039165496826
[training] epoch: 15, step: 74, loss: 3.899266481399536
[training] epoch: 15, step: 75, loss: 6.692643642425537
[training] epoch: 15, step: 76, loss: 14.642160415649414
[training] epoch: 15, step: 77, loss: 3.5257279872894287
[training] epoch: 15, step: 78, loss: 8.836816787719727
[training] epoch: 15, step: 79, loss: 2.415174961090088
[training] epoch: 15, step: 80, loss: 3.470240592956543
[training] epoch: 15, step: 81, loss: 1.9650514125823975
[training] epoch: 15, step: 82, loss: 3.5603582859039307
[training] epoch: 15, step: 83, loss: 3.0038158893585205
[training] epoch: 15, step: 84, loss: 1.9132977724075317
[training] epoch: 15, step: 85, loss: 1.3690301179885864
[training] epoch: 15, step: 86, loss: 13.116368293762207
[training] epoch: 15, step: 87, loss: 30.40943145751953
[training] epoch: 15, step: 88, loss: 5.810851097106934
[training] epoch: 15, step: 89, loss: 12.623505592346191
[training] epoch: 15, step: 90, loss: 8.880962371826172
[training] epoch: 15, step: 91, loss: 5.872605800628662
[training] epoch: 15, step: 92, loss: 9.406152725219727
[training] epoch: 15, step: 93, loss: 9.304102897644043
[training] epoch: 15, step: 94, loss: 12.948554039001465
[training] epoch: 15, step: 95, loss: 4.81621789932251
[training] epoch: 15, step: 96, loss: 14.185057640075684
[training] epoch: 15, step: 97, loss: 17.16938018798828
[training] epoch: 15, step: 98, loss: 3.7634215354919434
[training] epoch: 15, step: 99, loss: 5.461193561553955
[training] epoch: 15, step: 100, loss: 20.383464813232422
[training] epoch: 15, step: 101, loss: 11.233759880065918
[validation] epoch: 15, loss: 7.524476303912626
[training] epoch: 16, step: 1, loss: 6.45048713684082
[training] epoch: 16, step: 2, loss: 4.452736854553223
[training] epoch: 16, step: 3, loss: 8.290633201599121
[training] epoch: 16, step: 4, loss: 1.7280734777450562
[training] epoch: 16, step: 5, loss: 13.172689437866211
[training] epoch: 16, step: 6, loss: 11.249031066894531
[training] epoch: 16, step: 7, loss: 5.823938846588135
[training] epoch: 16, step: 8, loss: 2.725693702697754
[training] epoch: 16, step: 9, loss: 4.175256252288818
[training] epoch: 16, step: 10, loss: 5.119808197021484
[training] epoch: 16, step: 11, loss: 6.023938179016113
[training] epoch: 16, step: 12, loss: 5.83804988861084
[training] epoch: 16, step: 13, loss: 3.335916757583618
[training] epoch: 16, step: 14, loss: 6.508731365203857
[training] epoch: 16, step: 15, loss: 4.644435405731201
[training] epoch: 16, step: 16, loss: 20.08108139038086
[training] epoch: 16, step: 17, loss: 15.119837760925293
[training] epoch: 16, step: 18, loss: 3.779254674911499
[training] epoch: 16, step: 19, loss: 4.50455379486084
[training] epoch: 16, step: 20, loss: 4.133129596710205
[training] epoch: 16, step: 21, loss: 3.5993456840515137
[training] epoch: 16, step: 22, loss: 4.119688034057617
[training] epoch: 16, step: 23, loss: 6.165792942047119
[training] epoch: 16, step: 24, loss: 9.718421936035156
[training] epoch: 16, step: 25, loss: 6.2414960861206055
[training] epoch: 16, step: 26, loss: 4.765709400177002
[training] epoch: 16, step: 27, loss: 20.15692901611328
[training] epoch: 16, step: 28, loss: 15.33040714263916
[training] epoch: 16, step: 29, loss: 10.603422164916992
[training] epoch: 16, step: 30, loss: 8.250244140625
[training] epoch: 16, step: 31, loss: 6.909902095794678
[training] epoch: 16, step: 32, loss: 6.172008991241455
[training] epoch: 16, step: 33, loss: 3.4365909099578857
[training] epoch: 16, step: 34, loss: 2.260444402694702
[training] epoch: 16, step: 35, loss: 3.4781765937805176
[training] epoch: 16, step: 36, loss: 1.4759376049041748
[training] epoch: 16, step: 37, loss: 15.107660293579102
[training] epoch: 16, step: 38, loss: 12.761701583862305
[training] epoch: 16, step: 39, loss: 2.919203281402588
[training] epoch: 16, step: 40, loss: 6.718379974365234
[training] epoch: 16, step: 41, loss: 4.8608598709106445
[training] epoch: 16, step: 42, loss: 3.1275153160095215
[training] epoch: 16, step: 43, loss: 5.8231000900268555
[training] epoch: 16, step: 44, loss: 7.311708927154541
[training] epoch: 16, step: 45, loss: 8.4612398147583
[training] epoch: 16, step: 46, loss: 7.5712080001831055
[training] epoch: 16, step: 47, loss: 3.201786994934082
